query_id,user_id
qabb4cb825a8df89fa50ef2d8b4433a14,HxdiIx27kTDk8Htjj99_fQ
q65f674125a760819fdcd2c02c3de0569,tuoDDqTDCB-lDgelvMrp5Q
q38a326d709693bd512d1cf358141c35c,6s-g2vFu12OemhiK3FJuOQ
q6abd32f67753d5c6c01cb83d9ad68d62,9wvR3a-jGWmth9rgttgU2w
qcdc372a2c64a7b2435961b37ac91bb99,R2ztwUadqjgqAGTIXvrZtQ
qee88d6ef34b925f95da81089b9f8e5d8,S9vtNMvKK3B8V6dWaiS0Mg
q14f14ebe813ad7b56348277d1c99c20d,7RlmJFtraL6HqNMlHvnmsA
q3f47a610bb7948ca5bb3d51086542f4f,JRnJvyx_FpvWMWWKic8arg
qe6342c50b5c2110de5f91017fc1bbba6,GdGGZo98_xRwbrZiYRP1ew
qddd107ad1cca53b3655067dd020c7042,Q5jOFJYhIsN8ouJ1rnsLQQ
q0c054ac5d684228eabdb10d02a7b3349,h3KpLypa9SZEw2ydFNC19Q
q596b2fd2c6ab958dbce7e007775c0504,V3XYG1zKuW8VUBNtjacoxA
qa6789e507b5c838ad2e9824a7f6353b7,ssJhiyNqD3Lg78TC35GLNQ
q7b4a077d2aa899183374bd6065106eac,JyzLjUFEIW3epNlHI6Oa6Q
q5392410eb87df8f139ad826de986693f,v6Jd2lpaKvyXpzzyNDelyw
q46ec89089a2a1ff19c0c738ba8e4260b,g6ekWKzZOmBl9J5aKrFURQ
qbf5988e0931186fb69d86ce0a6049ad4,lmL1P6wJi0Z8Jg8DTPqawQ
qef3a11c4e8539c55e6678633f2572fa2,EryvaUTsMnk26eiauFWapQ
q0f07d86c6f0a2ebd5cd8f5bb22aa2931,LcBZt_bpU5CqwtDJwB3OCg
q10b0e2c81880ff28b490d9ff91573871,T4Pq2T8WGExBbFGX6XPpYQ
qcdf449a416fa2499a981be71294c70b2,I-JKKX7PHHd_z9nNMkH6kg
q8208afc19aa7155a6ce2e15b8c8be311,lSA0wc9EnIndn5F3Q6RNmw
q367f6270641e835584998d8c8f1b6640,9wEZMCmuxJzbti6E5dZtAw
qcaaf401aeee38d90a6c4c53e472e9a0f,WVqS85AUR20gbSFkuKH8Ig
q1c85b4268bb5a5c25a3cb59a0beed8fb,8VPCVY70TcE353gRruotWQ
qcebf549afddbe513470622662624c1a9,d6zIVWiJyPB6PZuAxVexwg
q6bb6c5bfc1412fc6582b97cfb678e651,3RuPbLjp9EDWlb1eTiNYsw
qf78a5facf2bc12b409e3c97c254602e9,KhHwhL89YnbEw8RNM03C4A
q7d0fac7cf60382ceadbccdd18f2f4ae8,m-n_AHwndmHAgZIsu52kYA
q6a60c37ef4ca7b5952e0340965ea78c7,Fa2-VD8cqcn98vqciVn3Gw
qfd7ac7481452b53ee54fa64d962538fb,3Zl3RokY8eyRJQbbQmuOuA
q0dc5e9763946a32d732cc2a3bbb15e3a,S_VUtqoT9eHYrcb4qTVdIw
qa39d84c962a47bfda99dd6428835e45d,AHtFLOEjeud9A9DcpTOb0A
q29716440f51dcd29c07bff3a7c5d85b9,h7p-GuaHFGsiKCF4g6Bjqg
q1e48271873f747afdef3fad5d8f10bf9,2iS1vg5TYpV_iEiNC8osTg
q8dd615b4662a4a5249965c9b043ceb9e,dLeQWcavoGKfof59f3Y6uQ
q0876d4f8b80b0b342e4ce2819079ac6e,B9iPTih0dmpZn6fRyZnLLg
q862414fb4fccbce3a50da52c342795b1,fr1Hz2acAb3OaL3l6DyKNg
q83876b4af2d3e4a8a886616ce006168b,KvoHp9A3TgaiVWj4SZpdAg
qadd00e108d041a430189955b20659db1,FXW16a1QddonpF-h3NtxPg
q717e3dae67a65b608bb5ace123028685,UEIOT1JdvCDIXLN8dQIiGg
q135bee634191902ac772e9ef282cab1f,gBpxjo01cpY_5stvzru46Q
qb06edc738c1e373a06321db6a7caa17b,IJJETLhfEVvuUF_UfA7Hug
q2e11a22b51214b65f73a83626cbb4c87,r9S0VYrdXJrdhfR7OXj8tA
qc7813a86423d78d9c8cd80a313f72009,mVA4IeYyVKPUWRrN5oplMA
qea678043648f6d8548abca226c54dc6e,RCZ5M9o2-fxgFuurpmEs3w
q648a726b9f67431d61d52a5fd43cf5a5,LNeUIkubMxRZxvOmzzg2tg
qee727b400742ae918057a77e6e116ee0,uaYajVEqrZNFQUonfmukAQ
q40dd5d43a1aacef6dd000bf9ed63e32d,A4YsDUocwpqCjtaMS32R6g
q4d41b1ba8506d2e5d1f873279cfb54b8,_wsoGbLalsSaZlfxUiWuCQ
q5c7ec244a98f5ac14c0cc1ef35f61e02,B9iPTih0dmpZn6fRyZnLLg
qa3572595b88c2d15c147f34fc704d866,mKBl4fAqTfNts7B78aOPVg
q2aff8d6b8420ac1be05bd5efbae7cf1c,A4YsDUocwpqCjtaMS32R6g
q868ae294b71dd1e212e3b519ce90088c,GBOOSbEqcvRqp5X5ZCEfEw
q5392410eb87df8f139ad826de986693f,pRwSr0-jI-OkflYkRdKfBQ
q1cf32e14b29f1f323ed4da9fde606cc3,Y-HpR79F_ZqRtGMjZnhwVg
q25f32c13f50ad528b3d2c57ad22bba77,lUO6ba9f952pc-wlIpnpVA
q29bc017c6ca8f25d112dff42256b1483,PV0U0arT_AUfjVBtrKfPSA
qd7afbc1f2b8e9452e15d768959684f2e,ojxS1v-8nUvEEx4DlsPQrA
qc8b638827de6b841e01034a5ce43b372,MDqqw81PooYAXFNJQgs3VA
q1eebb1ee0ea2d4b1b45fa9761d6eecf8,eVWgnIaMMelbcIzydSqWMA
q2f3e4447043e9e8f8ab3c2c72a719b5b,mzL0zHFGyd9866OUljq49g
q6188c73a3961ba8c745e5de08f9b811f,XsnL3gdNiPRnj9svFvz-EA
qa1d9bb5118c3cffc8c5f95f422d2a349,cPT-E02ZVvzevldYI-vrAg
q3fde3f4b660848c7b3498b082d1fefea,Kho08pWNfeGnRbZTnMKy3w
q82ee563a16449d82d58b56a64b2625e5,N_mlUKdFuFN6Z6LiDWfTdw
q3b61c969cb09bffcdb0ce065097e4ec3,zv7tpu7xeaNyAeFG03d2CA
qa3946e08167783e56db17d556e50fab1,HQG3no8C5U31z-k1MaYCqQ
q5c0014906e3bab7cc9ab6a113e1422a6,z02XKjGqJMONH59_lUHlTQ
qbc1697d2fa4c85423f46e846a1c35d23,o2iirO07Fml8NpmwD0NIDg
q289d7085baf51961672e91395d33572a,Ye-9S8f2dt41UBfy4lXffA
q4d1a25f2088b38ae6529a281a60e47b7,BiLX0Yc3vNJjVNLocBJyHA
q4a825a44c77b5445302c72cdf72886b0,zF10BKjK4Lz9U_8Yqw28ww
q6928a99258d860ca24d2d0a9234a6d0d,7Na1pUcEv3oF_QTRwZ-2iw
q6ef8097b1f8e7892e7dbc68c1f8609d4,Y-fPeP9dmciMYg83esNSWw
qb352bce68bfcea1c8dc242d2ced349af,Igs1V9jMkjdgNEhQBvE1bQ
q163c0ef5c6d97d8f547ef4b8cb7d1dc8,P0GbmdzeEJtx4CBsksTKIA
q6407a6fcb3ed8de1d038c4f5092ebc59,5TE19zTjTIPq1HANACN7sw
q05926d9094192e4e4cc9667f3716e193,GfI-d9mQePFA2PvhAd4WGQ
q70ad18fd0f3c13303acf4c8e9d21380f,HW-QgyCq4DzUQCFRaYn6Fg
q9d1bdb1f37b5011e28173542b41b86e3,TnxZgS3lrNYsPohd_OpiCg
qb3566fdabb86cba5ae563668c51cf46d,Er_1k4cl0VwKz9tfIn-FBw
q1609b73aa0c81919c47c6a143b536cfa,eVWgnIaMMelbcIzydSqWMA
qcde458de423744cde7658cda795afaed,nxNO7_6U2Nu90v0IdnEhIg
qde1a8c75033f7c309bfaa1f59b77ac2e,7jCURQuKWnO3R-_dONQGCg
q8aaaa3f9d1043565b2530c0c5f7e5426,6i7XsIdjmExkLJJ8RggRyg
qc5ef9c0de9fbe240bfd2fc346f49bd74,UclU9zIs2BnOMRKPJy5VuQ
qb3268cc1c234d3c5df83cf9910c8892f,ludhQ7t2y0VjipY_knXxBg
qdd02dd334f4888dac5d4157261e76c1d,qunxFdBDVl0ordRJEPVNtQ
qfdb643f732db22ba304077685680ef7c,EJuB6-MPmUECYUyduR2xmg
qa0dd45f08759531f664d99d77f0a44f5,C3Hpsx_eDfeSmxEc1HBzpA
q408d50d8133e9ac4853526a4ef8bee5b,K97i0e7MaxYfvCCwPFMjuw
q889f2e8ccd23f671814bcad2b8c09f1a,6yMeRe_UQMfN1ukGRYhQsA
q8db176558f19e21ef9c719ebf7db33f1,iT1AA74QFn_a0Xq9-ggSGA
q6b2e71fb702f2a47b6a839366400c255,sG9dTFp2WwWbRJVjj5gH2w
q0d923e3709ad29e8064851af2fb15356,h7p-GuaHFGsiKCF4g6Bjqg
qc4cdec1159f05cdd8c1d786c39d9cf3f,5QRQJNdt3p6E7FWR9FEX3A
qfda5e413ef431fead7dec2c83f99c25e,YGBhHN84Mo7cHWjqZx7ipg
q0f3db773586d814879e038b9714d1ff1,hQjN1FuYaB4pQACZwfrclw
qa6d5433fd49f79179ab670316d4d5fea,gfQqQYI5_hCAGEHlHXIz2Q
q648a726b9f67431d61d52a5fd43cf5a5,cIVmIJD7nIiEcVGamfBoVw
q8967fc2dfee4a0cf76d358b7858fd15b,ibRrf8Kv4Oo-pUsAH9wtjw
qc6464e7342b27799b3adfa77e9bfe9fe,Fa2-VD8cqcn98vqciVn3Gw
qbc1697d2fa4c85423f46e846a1c35d23,QczCdRxNPg08FGbrj9n0VA
qeeeb53f3b6cb70d49f64cab11c694808,9lCb0V9FVtvI9qHuZhJmqw
qad42d2b4ff0b0ea9ad388c3c72dc12f4,I6cqTgHlQHV0uYDzFOUlpw
q61a67df11249583fa09999ffc4dbc212,0yrF14nWVAFeI0fG29a63g
qa615aa32a756dd42c42690f530853356,UdR_LY_X02e0hikUdVHK0A
q62a99e24abcb530cd0a87f0e6329f189,yPdPATvZ95l366Pp8nVzLQ
qa7554de83ed51ef39997ab5e51123fc2,KDewJBJknfWvQyHHFNbfdg
q1617a71b7f418cfe099aa015a70374dd,9I4LrQ-vns7Pb_srlHG0DA
q00f4862718e8d7a5827f6197a71e7cfd,kA6H0FTukkmTXv5H3S9XCg
qb39496f7f1cccfbe33d3ec632db3d500,g_Y88iSiJ39CTd_x1k6rjg
q0ca86e0368cb9b6f74680cbeede03cf1,S_VUtqoT9eHYrcb4qTVdIw
qddd107ad1cca53b3655067dd020c7042,GL9vbvSBR_CymWZ9EvY3Lg
qbed01ddd4ebf32659ccc917361fc1200,qWYEuBZP7av55tewg3PXKg
qae061ec69de6ce73526a9e8d0dff9a5c,kA6H0FTukkmTXv5H3S9XCg
q980f3bc32a0e11fb5d4e41e2313ce1bd,AHRrG3T1gJpHvtpZ-K0G_g
q79b592f3b54335644a780b55217a633d,VClMTiHXXYlLNjalD3N4XQ
q5ddc1ffe3bfc8f6624f6f30f9e7eee3a,JzupCYb6JmSOY1uau40ZXw
q1b190c2a2da76b299095018be7ab113d,A-h1VpD4NhSQo9hlk5FzRg
q5cdd2ad21ad1d3a1a96d6b740798c4f7,zu-e06_BM_TdkAZEKMrIww
q58efb7e6f7e899b42ef5ce615de710c8,oLjseICFHuisZmxrm6bqxA
q8801adf062f115d0b9ec5fc32e7c645f,k_muz40jJaiY1PVga6NDXA
qcb5c77f695dc06e5673f3ee9a31f464a,XsnL3gdNiPRnj9svFvz-EA
qdc94a59d2a1fb180d1f4e9c0b8216181,ET8n-r7glWYqZhuR6GcdNw
q5cdd2ad21ad1d3a1a96d6b740798c4f7,A1nIXS5XEWeZ2EUUcOsurA
q8a53bd7efdd8c9be5d4086f2c81eef71,OIDpKC2p61qVO_spPqw1qA
q1170aa09d4d5ea283808bcdccddb0050,PV0U0arT_AUfjVBtrKfPSA
q02aaa763642db3b9fd2657b2d7fe4e03,3Qb7Z7dN-_0iZ3yiA_hCOg
qcb5c77f695dc06e5673f3ee9a31f464a,wcv6ypJ7oNdfBA6QiB0pgw
qbdd799f7c00d165559e1f70c104de76a,8ZoIRlxtj6p1gtawxt7DNA
qbeb3796d4e950bbefcba2410d33dd905,AUI-wWC12oaeQja9BiGwRQ
qe7aa1c4ffa07b695813b9eb2f0e6e2ba,ZsmLWcqUD5Z8x4CNT9pPTQ
q30cc0c691f1d5c8637955838372c8429,ai7Oz07QWyvmyKH2iY7_Yg
q4e723797e8c401b5de78690834232522,kauJmG3ZiA-m5u0nPrjb4g
q208e18f078e3bd938c494e3b6ee2c24a,87S0AGlgY7HDU_KkTbMHHQ
q1d058ea2496533309261b3ead643a7b6,rL5uMarIYnEMgDr09pafqg
qd0bbb250f690e9a42bdf94abafd1c6fa,aaEr2-3Qaa4jo9rkjiqibA
q8cc0198a8b966f7b3279e8e72c99ff58,F-OwSluUWMn0vMp3bPWMnQ
qf16531227f425038c5ab128b164bb917,xttYXDJT9JokoiSTpirmjQ
qaf88c185c3eec16cc76c2b287c5602ac,UEIOT1JdvCDIXLN8dQIiGg
q868ae294b71dd1e212e3b519ce90088c,0-hb63A9uWjR1YIyVMu6rg
q5ddc1ffe3bfc8f6624f6f30f9e7eee3a,-kLVfaJytOJY2-QdQoCcNQ
qa1383ff959139b8f41fe5af35470cc5e,B7laWmiMZHgsxiHk2U9H9A
q3ea774798288f53b8c79f467977772dc,IkLdv0dFGfRJrtFVJYJnLg
qbb32a2e995a55b61147177f80e3af70e,v6Jd2lpaKvyXpzzyNDelyw
qf14c9814a1e3247c0a0ec54e13a56007,TUR21jv1-_GCwmeO3ouOBg
q86b6939fe6e7313fecb21ae5731658fa,6WG2IGTVr-xKn0pYQZJGjw
qbd8e986768ea32f4f410f5fdb53386fb,Ibk73aIvVRTovuuzEWA86Q
qb06edc738c1e373a06321db6a7caa17b,z02XKjGqJMONH59_lUHlTQ
q21a9a89b4ce64a0015c8571c1dede3d7,-TLXQfY2lZ6DVWQj4BosxQ
q6928a99258d860ca24d2d0a9234a6d0d,ZTvil7E2JbtORKm0bu6MKQ
q0d2c9cb4d91fb27ea28493780d0fa04a,DB5uuOamJ5N2RZ5ylqOFQw
q8af68abd15c800609dfaabc0fdfabf94,EMJV9rib660I4RpMsbzWbg
q921d78404c44192953b4e5db6c226b95,IKbjLnfBQtEyVzEu8CuOLg
qc6f0e33dee7a5744615223b8c1ccd2de,I0ezkVvCcBnavJf2soWHjA
q983d0cbadb968f495adeae1ea8c53144,eTvp_hYnsrI5-ow_sQ31_g
q514af0c60456e6380629bc24352a5ec4,OLGQ7alK4VKl3YdQk6UF5g
q00084fb67375547bdb59bdc02191fed7,0DB3Irpf_ETVXu_Ou9vPow
q727f5fa58d9f516a0009a2a73fad0688,GBOOSbEqcvRqp5X5ZCEfEw
q0e907cdb0560f0475207617efcef7685,VL12EhEdT4OWqGq0nIqkzw
q8a4beb8d5044b4718a3ace8a6dadb750,s4G4MQF_8OsNxt2RK3RK8Q
q9d2df17780bbc085acd85cc08d53a1da,AVyU4MC9ucdgCFRaLNpePQ
q68b68ba72165d2b6ff68851ec7032274,jK_SY5ciS1IL82Cf3Ed1_w
q35ae3fb3a8b373cdcdc4bb1442fbafb2,y3Wtx1pOvTiqsJRkjceXiw
q47e8bea2d09fb08c272145a1c21cda92,ivseRuEpyDUHnB66D8O3mA
q3d950d5a472d0e26b69ef521349abf04,R2ztwUadqjgqAGTIXvrZtQ
q1f142927529409657649c2abb2e1657b,XD_SGGnLRR-NmdI_jjobZg
q4d9a67a8d23b8c05efa881d78a803595,xyFtRXaTjhStZB3Zb9uFvA
qfaf31e4f28cb2f22a31144e1b2555d65,vHc-UrI9yfL_pnnc6nJtyQ
qcdc4bb8aa86854ff18dac217efd07ccf,VEj1OuO6QrQMXFhuMZJ8cQ
q61a67df11249583fa09999ffc4dbc212,ylE_w4QR7JCz9cr9ub9l3A
qc0a754a7137f56aee90144c45ce6da56,exDOIbSQ2S5hSwewrs1MVw
qb44ee760c71d0519aa3364f61dc06d8b,iJQtNnEcrxdpaD132v26nQ
q05493fb140d412e1e01f50eb5e576a9f,XRodxenm9sHoYbD15Em4nQ
qb354a3626c6ca07bfc30f22aab3671c7,JyzLjUFEIW3epNlHI6Oa6Q
q179fc64aca31496db2ae0c67c41309d4,JW5W4OZCohTvZlRF1jzrTg
qaf337e0d06619739f6187b7dd74d950d,1viszljzsa8W7VnYPuWosw
q5b5ed2d7c59f1475d650c2a03afd749b,F-OwSluUWMn0vMp3bPWMnQ
q895e97a72b33866689324ceac551064f,kkPgJv6KBFN15caG7NYYlg
q252267df556a636c6aa3d426b1f30c3e,dYzmK4IvlFHN-sUrsnyg9Q
q477f58ed193ecd7fd83cf60e3cc091bf,VClMTiHXXYlLNjalD3N4XQ
qdccf8eff0bb941034af7561ddb1bf01c,AVyU4MC9ucdgCFRaLNpePQ
q2b1e9c7f9f4f4b6f11dfbac037222ad5,ZOmHHLEYTXxxs3nWJhKoaA
q78b0c777c26c65695be1331c8f9db2fe,8MrHNUT0QBpD5vHxn1rD2w
q100bc3f2adad798d6f85ef818117ef78,ibRrf8Kv4Oo-pUsAH9wtjw
qc6c81119574e13f6ba2b944330ef970f,3IH8qG5FNKZuMRY5TSlgYA
q352f43184809435812c6d978f88ed143,AAYvaNRQ0TD_2Lpo-wFOUA
qe7807b9452e2fda86ec6391d963ca43c,Ase_kJIYuT6yOsqqVPuWUA
qdf38a7bd57a081d44f5ff2a990dd01c4,RCZ5M9o2-fxgFuurpmEs3w
qb2bc2972983a7689c1e8c41199d08152,uSLc9pJ_qqQT3mjrYXb6fw
qa512b67708d8d34ca7d57b94a635fbf9,jBzITjfkC7M99oN6a5HErQ
qea678043648f6d8548abca226c54dc6e,tQ7Mo2kTfIJiX-_TQfpWUQ
qe5d48df063732eb089ed581c852c99c7,KvoHp9A3TgaiVWj4SZpdAg
q477560c87947eca8645b200f8177ba7a,AQxmbuDiToMv2WYtq4Mfdw
qc12c4c2a5c42cf3d4a5ddad66e0ed6b8,iPkdNziqnhNukjnmsrSzmg
q6f616b00025ac75f3d5056370d7325ab,F3lu1icxJX5A5tCw-jVpTg
q2623c922fd834964593aeea90d2cf5fa,1EJYgQ-ja_UbTWR_FDj4_A
qed4cd5bdf8a121f203eae47498e812ba,mZrbrAAtQ0Xmt_MMUEs6Kg
q7413e8d9ad2423010471c654e029e562,BnGCmZR42UdiZLV7Tngj9A
qc7418e91cee55b591dc8307606b0ab8a,AEowRtLGb_AdqFAZ8e6C9A
q67ca87ab9567293db7c0a4bf37397ba8,lYQk0R6sPfo3WeX-l_5BuA
q76af546d9df2c4475c41e5114b0823a1,xttYXDJT9JokoiSTpirmjQ
qc6f0e33dee7a5744615223b8c1ccd2de,iT1AA74QFn_a0Xq9-ggSGA
q0a78c602ffc69a191dab7ae49c1d39f8,1viszljzsa8W7VnYPuWosw
q187224419486cfefb4bc356570f25ff2,Kho08pWNfeGnRbZTnMKy3w
q8cd6057e93469b510d2976a5d3fb6b54,vHc-UrI9yfL_pnnc6nJtyQ
q8b4e35e29991fb2c24dbdff24a4aa736,6ObFF8-uKnOAlXuSH4TlyQ
q63b35365e0fa68715db2d0109089a4d0,GL9vbvSBR_CymWZ9EvY3Lg
q36f9f0a5faea5e43b78cf86655c0037b,UqTvUrtM9VZfcnjMyvfZxA
qfa611a5cb0ed320c3a62469b8514f66a,RQjtzwpJOU3-_g_KxsbgUw
q2075612189b1bd5e290bcc87717f9f09,IH0ToaZ8hJXO2pVieN7dpQ
q672be1a983614a89c31d04adf088004b,iT1AA74QFn_a0Xq9-ggSGA
qf3d7a7d5f0f782e07437047a197586d9,zyvxtbh5eJ86bVgk52Yflg
qbdc5e3f073f3437fc3ebba863d263d8f,nkVxroqpkPTrKtvP15L50g
qa006c20940ef52ae91098ddf02e47283,Od2Ev0b92eKrciDJIRVNpQ
qbef3622cd5a9ebb333ee21747479a0cb,XzpJ4uHkxARCFQiZ9bffyg
q9565a0ae6c5caf14190e4db59ff99319,NFeNXGbZWRCe6qMEppNdRw
q3e3772e6d8fb957ddcee263ee5c7f0df,RNWJx8g-TIMVn1fpNFOCvA
qa065fefd33411cca10fb5fe0a6d52b89,F3lu1icxJX5A5tCw-jVpTg
q5edae56887f74737c29c9c1b13f03d38,A5o65BbfpKkt0Bv-rECCpg
q2ca380dd0043ceb22d3f6083823ca4ea,ecHwvfy3wOAih_RQHUQiEA
qb5844758aa0cdac0eb9c284d4d6e0459,6s-g2vFu12OemhiK3FJuOQ
q9565a0ae6c5caf14190e4db59ff99319,9TuUABNmDhBqdDael0zy8w
q19ca7384de3cd6d9f532c8c64ef5a6b8,QczCdRxNPg08FGbrj9n0VA
qe7d2f4da42fb4d85aa9ae3b55a642c7d,4qXTMirb3noPUosWj_Pfvw
q5d8f7d485f86fd3d86b65d2c35f9c9de,ai7Oz07QWyvmyKH2iY7_Yg
q6356bc12161866c03776b2e4da8f419a,5G2IF0VIN3Brl-m45QDXsA
q400de39c22e635e26858a813a74837cb,LGlk-Zb69sGQwJVu2w4U_Q
q09b4f43a5390b9a098df1dccfc8625e0,HxdiIx27kTDk8Htjj99_fQ
q56ddf93eef522293636a779bfef3fa74,LNeUIkubMxRZxvOmzzg2tg
qbc1857eee8fb839cd7c04ef0fdb0a266,6jjHo9Lilv3kTy87pm2ycw
q73d34fbcf54f9c761435701f00d65494,bdalWswHTzYC1RDBYLehgw
qc7418e91cee55b591dc8307606b0ab8a,mJy-5ShuwwYRayxRtl6xxA
q81d536d8bfc14ace0d23f6385801b617,yR6Y6PIGwzBy2qFoL6O3BA
q83876b4af2d3e4a8a886616ce006168b,JiUmz7l4rNz4-YmOj13i9g
q8137b3e9ea9b1e0fc6f466f0bb77f590,XD_SGGnLRR-NmdI_jjobZg
q221dcb6898c58c17fa58e3e7a421b59e,ouODopBKF3AqfCkuQEnrDg
q9176fb69210ddec5fccf02f94e55860b,lUO6ba9f952pc-wlIpnpVA
q82a3b096c6da671429dd3e5ddac9bed8,oF20BNxcphfedn93Nfwd9w
q524e2c976261c68cbfcfddf4fbb4f014,Yit0pmHaEtaR_gkclOUUzw
q651421021f1508e710b3aa7f5be859a1,jk5oDKpRerjJ_U5Z8sAz5w
q32410089dee77ec5ed0257019dcbda78,VFp9AYShu_C9T4QsHpM3yA
qf2bf8aade029aed6d21c44f4a7577c06,P0GbmdzeEJtx4CBsksTKIA
q1be1d5d052ea5d630f5707c869c81994,qT1-N9hjbyjMW4Mvq4uU4w
qae14dfacebf2984c8bba5c83c7e9bd77,exDOIbSQ2S5hSwewrs1MVw
q211d62e1546cf72c6530301a06904c5a,rCsRmePT0JcI0-1ssVbTAQ
q82430838c127065b03fb213c57771269,jK_SY5ciS1IL82Cf3Ed1_w
qa06773f3968883a111049b9688ca3faa,lU9v6r4bo6nh1i5z4Z-BDg
qdc40f61ae2357c7b27d7f55ff6b9b03c,ai7Oz07QWyvmyKH2iY7_Yg
qa937ca287c1500b119aa02da18c5a830,n9GaZ_kxv03a86UrRtm1LA
q255eb483911d4bff467043cc55eb8d2e,60RKNAZwY5EUooJf624aKw
q6f77a00f22eb414470342aa8ba7da8bd,dYzmK4IvlFHN-sUrsnyg9Q
qe032698b0802696db3098bf85cccf3a8,D2VBAKQjN2L5P7RxflQFMw
qf06e1c58630fd4e8236c679dee175267,ikWD8meznb14w9yNie3bwQ
q8180af9439418586fc592e6c4099e2a6,lSA0wc9EnIndn5F3Q6RNmw
q5fc4624eae3a5a3772348b277a9aeeea,0Hl2BwAIz3Gi3Jhlx7AYZA
q33e1aab17296745df7c5dd57f20391f6,14atJCcP992ghFoOcn-4nw
q1ab3a3f156dd42bc54f0390e83d350db,ryisT19-tzvMyVVi0iLvwA
qfd7e6d6c7f4983e3d06b37b58f91844a,qumjKpb34tsSJ26Y2aaTPg
q2467bb9c520bd2a9460cdb3697c33fb7,ryisT19-tzvMyVVi0iLvwA
qe7807b9452e2fda86ec6391d963ca43c,z02XKjGqJMONH59_lUHlTQ
qb792e642397eb6394dbd8c117e9d4c55,bdalWswHTzYC1RDBYLehgw
qccceae1343e98a8ca12694c9a3fd0bc8,6CFozKX_jLeGrleFQGl8-Q
q40dd5d43a1aacef6dd000bf9ed63e32d,f4v6QDA88r8RZAEpCsVsTQ
qfd7ac7481452b53ee54fa64d962538fb,-ZHlPAvlVdgtiu6DiCq7Yg
q576bb5f62732ffcdf2cc9f40dd74d140,xWmYN57XXZbg0LOK8WbbFQ
qd99be755bf1138173653e8539507b7ec,AvGJVv7Z3a0q1MJT1Ykd0w
q5aea34971ee7ad0a87f35d2a1dd37e65,MDqqw81PooYAXFNJQgs3VA
qfc13a97a73fcfe72524cc0184a592c97,CaVEy7kpASLwNBGymLwhgw
qf285f3f1762b79851ed8431b79de3f96,lYQk0R6sPfo3WeX-l_5BuA
q25a05dc291d27553b06e76dce85e67ec,9Nx0VL4f_8K6V6yfFLue1Q
qb2bc2972983a7689c1e8c41199d08152,ENob_LVAk-FqNJ5-PB5Ufg
q250e444f43301f2811bdbf6fb2c9f134,0dxR_Q8PCOOWNkfpvI4t3w
qcaeaeb14c6112ec14e28fce65e9581a4,F_5E0rOSH63pLqE6Y2qeCw
q8b557baeacea983915f3620b6bd85ed8,J4a0YR8lfdd91TlqQtC0HQ
qcb0cf73184b75a7fd9f8c23a86c4167b,RRYFQo17zogtYBbiUK4l_A
qadd00e108d041a430189955b20659db1,KeuhteHe76DxDlXnkWoDwA
qd4bff3de2d00c8adda0f36039cc8382d,fen9BWC39ul9SJZfQ-onpg
q5f8850a2753fb6c57dc6116750badbdd,fiGSeA6Cew0IfPy0w2IZMg
q0b9dbe405807a86fbdf412e33eba7506,L27OShvycGmVOkAxD1h86A
qd3871ca282620914d375a6ce95b21f5c,ItSKQOJQv8BnA3xPCD5O_A
q3b6f0fd05dea8822ff78d862d75a0991,jk5oDKpRerjJ_U5Z8sAz5w
q5cf1b0357e74f389db3063d29803438c,LnFIWZM_l__4t8Qxj3pnOg
qac510442897937a01203baa3dd410667,r9S0VYrdXJrdhfR7OXj8tA
q10f99011a0f616ead108ebeb316e9ae2,Nxr5C4m0edwetAeRUacP6A
qe3dd40303c03b51560056fe41949b974,mZrbrAAtQ0Xmt_MMUEs6Kg
qe8e1dc43175dc669c18e076d4bb4aede,qunxFdBDVl0ordRJEPVNtQ
qb6d6ebcc4dbd86e9a5a1823c10c67acc,I-JKKX7PHHd_z9nNMkH6kg
q8a2bc801c97af2ff7c828de2f47aedce,LR5KLo9TkFbuLTUnQXz0xA
q1dd958f6962da36f7e6b33358829e6d6,JuCgoHYJww70wX9M8ndKnQ
qf51d07654a1b6b46f78b49fe2f986891,MWLQEpkjLqjst7dO8TeEwQ
q3f8d02b3beb653d0648fd3dfa7ca261b,1bjo-xG3tKF5rQjRx5zW4Q
qb5844758aa0cdac0eb9c284d4d6e0459,76xS0Vin4uT25XKaxbsvmQ
qad3d54604a04ee67d9007713752215a6,BmRgnDrHFAQGcClwJbldrg
q9acf1507629870db904b26e94f26c211,vYMvOTL31e0KbTo9Hd0tjg
q6d9c260aa8cc18e1a8e153580b5ede20,kCBMksMPqNPw2dfWH_deXQ
q18a564408c83433ef86c432e12310060,vHc-UrI9yfL_pnnc6nJtyQ
q29bc017c6ca8f25d112dff42256b1483,Pj7oG3izwwQrTQi07PBkyw
q1fc46ea58bdfa615c58e0330deadf831,cPT-E02ZVvzevldYI-vrAg
q40dd5d43a1aacef6dd000bf9ed63e32d,Sp2GV7D-_JLZMPQmDanzPQ
q65a19487bfa3fae943f0eda0606e4be0,BmRgnDrHFAQGcClwJbldrg
q7b0567f6a1d33a8209f9d3829e030ae8,m-n_AHwndmHAgZIsu52kYA
q1c7d04132ef34d6fa8bfde34a01df84f,I-wq3PJNBlaZ8tpi0SdS8A
q3893f3ad1a6b0e4ce0c70aa09ea0403b,VRkv17cgz3qDw_6XbqwyIg
